target,stop,horizon,trades,wins,losses,unresolved,win_rate,pf,expectancy,total,max_dd,profit_to_dd
250,120,60,27,11,16,0,0.4074074074074074,1.2692307692307692,20.74074074074074,560.0,780.0,0.717948717948718
550,180,20,27,8,18,1,0.2962962962962963,1.263157894736842,33.333333333333336,900.0,1770.0,0.5084745762711864
350,150,10,27,10,17,0,0.37037037037037035,1.25,25.185185185185187,680.0,1440.0,0.4722222222222222
350,150,15,27,10,17,0,0.37037037037037035,1.25,25.185185185185187,680.0,1440.0,0.4722222222222222
350,150,20,27,10,17,0,0.37037037037037035,1.25,25.185185185185187,680.0,1440.0,0.4722222222222222
350,150,30,27,10,17,0,0.37037037037037035,1.25,25.185185185185187,680.0,1440.0,0.4722222222222222
350,150,45,27,10,17,0,0.37037037037037035,1.25,25.185185185185187,680.0,1440.0,0.4722222222222222
350,150,60,27,10,17,0,0.37037037037037035,1.25,25.185185185185187,680.0,1440.0,0.4722222222222222
600,200,20,27,8,18,1,0.2962962962962963,1.2486772486772486,34.81481481481482,940.0,1970.0,0.47715736040609136
600,80,10,27,4,21,2,0.14814814814814814,1.2486772486772486,17.40740740740741,470.0,850.0,0.5529411764705883
600,80,15,27,4,21,2,0.14814814814814814,1.2486772486772486,17.40740740740741,470.0,850.0,0.5529411764705883
550,120,10,27,6,20,1,0.2222222222222222,1.2461538461538462,23.703703703703702,640.0,1540.0,0.4155844155844156
550,120,15,27,6,20,1,0.2222222222222222,1.2461538461538462,23.703703703703702,640.0,1540.0,0.4155844155844156
550,120,20,27,6,20,1,0.2222222222222222,1.2461538461538462,23.703703703703702,640.0,1540.0,0.4155844155844156
300,150,10,27,11,16,0,0.4074074074074074,1.24609375,23.333333333333332,630.0,1120.0,0.5625
300,150,15,27,11,16,0,0.4074074074074074,1.24609375,23.333333333333332,630.0,1120.0,0.5625
300,150,20,27,11,16,0,0.4074074074074074,1.24609375,23.333333333333332,630.0,1120.0,0.5625
300,150,30,27,11,16,0,0.4074074074074074,1.24609375,23.333333333333332,630.0,1120.0,0.5625
300,150,45,27,11,16,0,0.4074074074074074,1.24609375,23.333333333333332,630.0,1120.0,0.5625
300,150,60,27,11,16,0,0.4074074074074074,1.24609375,23.333333333333332,630.0,1120.0,0.5625
250,150,10,27,12,15,0,0.4444444444444444,1.2,17.77777777777778,480.0,1040.0,0.46153846153846156
250,150,15,27,12,15,0,0.4444444444444444,1.2,17.77777777777778,480.0,1040.0,0.46153846153846156
250,150,20,27,12,15,0,0.4444444444444444,1.2,17.77777777777778,480.0,1040.0,0.46153846153846156
250,150,30,27,12,15,0,0.4444444444444444,1.2,17.77777777777778,480.0,1040.0,0.46153846153846156
250,150,45,27,12,15,0,0.4444444444444444,1.2,17.77777777777778,480.0,1040.0,0.46153846153846156
250,150,60,27,12,15,0,0.4444444444444444,1.2,17.77777777777778,480.0,1040.0,0.46153846153846156
250,60,10,27,7,20,0,0.25925925925925924,1.2,10.37037037037037,280.0,630.0,0.4444444444444444
250,60,15,27,7,20,0,0.25925925925925924,1.2,10.37037037037037,280.0,630.0,0.4444444444444444
250,60,20,27,7,20,0,0.25925925925925924,1.2,10.37037037037037,280.0,630.0,0.4444444444444444
250,60,30,27,7,20,0,0.25925925925925924,1.2,10.37037037037037,280.0,630.0,0.4444444444444444
250,60,45,27,7,20,0,0.25925925925925924,1.2,10.37037037037037,280.0,630.0,0.4444444444444444
250,60,60,27,7,20,0,0.25925925925925924,1.2,10.37037037037037,280.0,630.0,0.4444444444444444
350,200,10,27,11,15,1,0.4074074074074074,1.1873015873015873,21.85185185185185,590.0,1680.0,0.35119047619047616
350,200,15,27,11,15,1,0.4074074074074074,1.1873015873015873,21.85185185185185,590.0,1680.0,0.35119047619047616
300,200,10,27,12,14,1,0.4444444444444444,1.183673469387755,20.0,540.0,1260.0,0.42857142857142855
300,200,15,27,12,14,1,0.4444444444444444,1.183673469387755,20.0,540.0,1260.0,0.42857142857142855
550,150,30,27,7,20,0,0.25925925925925924,1.18125,21.48148148148148,580.0,2020.0,0.2871287128712871
550,150,45,27,7,20,0,0.25925925925925924,1.18125,21.48148148148148,580.0,2020.0,0.2871287128712871
550,150,60,27,7,20,0,0.25925925925925924,1.18125,21.48148148148148,580.0,2020.0,0.2871287128712871
250,180,10,27,13,14,0,0.48148148148148145,1.1729323308270676,17.037037037037038,460.0,1140.0,0.40350877192982454
250,180,15,27,13,14,0,0.48148148148148145,1.1729323308270676,17.037037037037038,460.0,1140.0,0.40350877192982454
250,180,20,27,13,14,0,0.48148148148148145,1.1729323308270676,17.037037037037038,460.0,1140.0,0.40350877192982454
250,180,30,27,13,14,0,0.48148148148148145,1.1729323308270676,17.037037037037038,460.0,1140.0,0.40350877192982454
250,180,45,27,13,14,0,0.48148148148148145,1.1729323308270676,17.037037037037038,460.0,1140.0,0.40350877192982454
250,180,60,27,13,14,0,0.48148148148148145,1.1729323308270676,17.037037037037038,460.0,1140.0,0.40350877192982454
550,100,10,27,5,21,1,0.18518518518518517,1.1688311688311688,14.444444444444445,390.0,1220.0,0.319672131147541
550,100,15,27,5,21,1,0.18518518518518517,1.1688311688311688,14.444444444444445,390.0,1220.0,0.319672131147541
550,100,20,27,5,21,1,0.18518518518518517,1.1688311688311688,14.444444444444445,390.0,1220.0,0.319672131147541
500,200,20,27,9,18,0,0.3333333333333333,1.1666666666666667,23.333333333333332,630.0,2170.0,0.2903225806451613
500,200,30,27,9,18,0,0.3333333333333333,1.1666666666666667,23.333333333333332,630.0,2170.0,0.2903225806451613
500,200,45,27,9,18,0,0.3333333333333333,1.1666666666666667,23.333333333333332,630.0,2170.0,0.2903225806451613
500,200,60,27,9,18,0,0.3333333333333333,1.1666666666666667,23.333333333333332,630.0,2170.0,0.2903225806451613
600,60,10,27,3,22,2,0.1111111111111111,1.1493506493506493,8.518518518518519,230.0,1050.0,0.21904761904761905
600,60,15,27,3,22,2,0.1111111111111111,1.1493506493506493,8.518518518518519,230.0,1050.0,0.21904761904761905
500,180,10,27,8,18,1,0.2962962962962963,1.1461988304093567,18.51851851851852,500.0,2360.0,0.211864406779661
500,180,15,27,8,18,1,0.2962962962962963,1.1461988304093567,18.51851851851852,500.0,2360.0,0.211864406779661
550,200,20,27,8,18,1,0.2962962962962963,1.1428571428571428,20.0,540.0,2070.0,0.2608695652173913
600,120,10,27,5,20,2,0.18518518518518517,1.1346153846153846,12.962962962962964,350.0,1490.0,0.2348993288590604
600,120,15,27,5,20,2,0.18518518518518517,1.1346153846153846,12.962962962962964,350.0,1490.0,0.2348993288590604
300,100,10,27,8,19,0,0.2962962962962963,1.1100478468899522,8.518518518518519,230.0,990.0,0.23232323232323232
300,100,15,27,8,19,0,0.2962962962962963,1.1100478468899522,8.518518518518519,230.0,990.0,0.23232323232323232
300,100,20,27,8,19,0,0.2962962962962963,1.1100478468899522,8.518518518518519,230.0,990.0,0.23232323232323232
300,100,30,27,8,19,0,0.2962962962962963,1.1100478468899522,8.518518518518519,230.0,990.0,0.23232323232323232
300,100,45,27,8,19,0,0.2962962962962963,1.1100478468899522,8.518518518518519,230.0,990.0,0.23232323232323232
300,100,60,27,8,19,0,0.2962962962962963,1.1100478468899522,8.518518518518519,230.0,990.0,0.23232323232323232
600,150,20,27,6,20,1,0.2222222222222222,1.10625,12.592592592592593,340.0,1970.0,0.17258883248730963
550,180,10,27,7,18,2,0.25925925925925924,1.105263157894737,13.333333333333334,360.0,2310.0,0.15584415584415584
550,180,15,27,7,18,2,0.25925925925925924,1.105263157894737,13.333333333333334,360.0,2310.0,0.15584415584415584
250,100,10,27,9,18,0,0.3333333333333333,1.0909090909090908,6.666666666666667,180.0,950.0,0.18947368421052632
250,100,15,27,9,18,0,0.3333333333333333,1.0909090909090908,6.666666666666667,180.0,950.0,0.18947368421052632
250,100,20,27,9,18,0,0.3333333333333333,1.0909090909090908,6.666666666666667,180.0,950.0,0.18947368421052632
250,100,30,27,9,18,0,0.3333333333333333,1.0909090909090908,6.666666666666667,180.0,950.0,0.18947368421052632
250,100,45,27,9,18,0,0.3333333333333333,1.0909090909090908,6.666666666666667,180.0,950.0,0.18947368421052632
250,100,60,27,9,18,0,0.3333333333333333,1.0909090909090908,6.666666666666667,180.0,950.0,0.18947368421052632
500,150,10,27,7,20,0,0.25925925925925924,1.071875,8.518518518518519,230.0,2070.0,0.1111111111111111
500,150,15,27,7,20,0,0.25925925925925924,1.071875,8.518518518518519,230.0,2070.0,0.1111111111111111
500,150,20,27,7,20,0,0.25925925925925924,1.071875,8.518518518518519,230.0,2070.0,0.1111111111111111
500,150,30,27,7,20,0,0.25925925925925924,1.071875,8.518518518518519,230.0,2070.0,0.1111111111111111
500,150,45,27,7,20,0,0.25925925925925924,1.071875,8.518518518518519,230.0,2070.0,0.1111111111111111
500,150,60,27,7,20,0,0.25925925925925924,1.071875,8.518518518518519,230.0,2070.0,0.1111111111111111
250,200,10,27,13,14,0,0.48148148148148145,1.0612244897959184,6.666666666666667,180.0,1260.0,0.14285714285714285
250,200,15,27,13,14,0,0.48148148148148145,1.0612244897959184,6.666666666666667,180.0,1260.0,0.14285714285714285
250,200,20,27,13,14,0,0.48148148148148145,1.0612244897959184,6.666666666666667,180.0,1260.0,0.14285714285714285
250,200,30,27,13,14,0,0.48148148148148145,1.0612244897959184,6.666666666666667,180.0,1260.0,0.14285714285714285
250,200,45,27,13,14,0,0.48148148148148145,1.0612244897959184,6.666666666666667,180.0,1260.0,0.14285714285714285
250,200,60,27,13,14,0,0.48148148148148145,1.0612244897959184,6.666666666666667,180.0,1260.0,0.14285714285714285
500,200,10,27,8,18,1,0.2962962962962963,1.037037037037037,5.185185185185185,140.0,2660.0,0.05263157894736842
500,200,15,27,8,18,1,0.2962962962962963,1.037037037037037,5.185185185185185,140.0,2660.0,0.05263157894736842
600,180,10,27,6,18,3,0.2222222222222222,1.0350877192982457,4.444444444444445,120.0,2260.0,0.05309734513274336
600,180,15,27,6,18,3,0.2222222222222222,1.0350877192982457,4.444444444444445,120.0,2260.0,0.05309734513274336
600,100,10,27,4,21,2,0.14814814814814814,1.0216450216450217,1.8518518518518519,50.0,1170.0,0.042735042735042736
600,100,15,27,4,21,2,0.14814814814814814,1.0216450216450217,1.8518518518518519,50.0,1170.0,0.042735042735042736
550,150,10,27,6,20,1,0.2222222222222222,1.0125,1.4814814814814814,40.0,2020.0,0.019801980198019802
550,150,15,27,6,20,1,0.2222222222222222,1.0125,1.4814814814814814,40.0,2020.0,0.019801980198019802
550,150,20,27,6,20,1,0.2222222222222222,1.0125,1.4814814814814814,40.0,2020.0,0.019801980198019802
550,200,10,27,7,18,2,0.25925925925925924,1.0,0.0,0.0,2610.0,0.0
550,200,15,27,7,18,2,0.25925925925925924,1.0,0.0,0.0,2610.0,0.0
600,200,10,27,6,18,3,0.2222222222222222,0.9365079365079365,-8.88888888888889,-240.0,2560.0,-0.09375
600,200,15,27,6,18,3,0.2222222222222222,0.9365079365079365,-8.88888888888889,-240.0,2560.0,-0.09375
600,150,10,27,5,20,2,0.18518518518518517,0.921875,-9.25925925925926,-250.0,2020.0,-0.12376237623762376
600,150,15,27,5,20,2,0.18518518518518517,0.921875,-9.25925925925926,-250.0,2020.0,-0.12376237623762376
