trades,wins,losses,win_rate,pf,expectancy,total,max_dd,filter
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,body_ratio > 0.802 AND opposite_wick_ratio <= 0.091
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,body_ratio > 0.802 AND body_ratio > 0.628
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,220.0,opposite_wick_ratio <= 0.0379 AND atr_points <= 437
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,220.0,opposite_wick_ratio <= 0.0379 AND dir_sweep_points <= 103
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,220.0,opposite_wick_ratio <= 0.0379 AND dir_prev5_ret_points > -357
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,220.0,opposite_wick_ratio <= 0.0379 AND body_ratio > 0.628
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,opposite_wick_ratio <= 0.091 AND dir_sweep_points <= 53
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,dir_sweep_points <= 103 AND adx > 18.7
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,dir_prev10_ret_points > -543 AND dir_sweep_points <= 53
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,440.0,dir_sweep_points <= 53 AND rsi <= 57.8
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,range_atr > 1.64 AND range_atr <= 2.34
13,6,7,0.46153846153846156,3.038961038961039,120.76923076923077,1570.0,330.0,range_atr > 1.64 AND body_ratio > 0.628
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,atr_points <= 279 AND opposite_wick_ratio <= 0.0379
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,atr_points <= 279 AND rsi > 46.7
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,body_ratio > 0.802 AND range_atr <= 1.95
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,body_ratio > 0.802 AND dir_wick_ratio <= 0.129
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,body_ratio > 0.802 AND range_atr <= 2.34
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,body_ratio > 0.802 AND body_atr > 1.33
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,opposite_wick_ratio <= 0.0379 AND dir_wick_ratio > 0.0946
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,opposite_wick_ratio <= 0.0379 AND trend_against_trade == False
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,opposite_wick_ratio <= 0.0379 AND rsi > 46.7
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,opposite_wick_ratio <= 0.0379 AND adx > 18.7
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,440.0,atr_points <= 437 AND range_atr <= 1.95
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,440.0,atr_points <= 437 AND vol_rel20 <= 1.16
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,opposite_wick_ratio <= 0.091 AND dir_wick_ratio <= 0.129
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,220.0,dir_sweep_points <= 103 AND dir_ema_slow_dist_points > -374
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,330.0,dir_prev5_ret_points > -357 AND dir_ema_slow_dist_points > -374
11,5,6,0.45454545454545453,2.9545454545454546,117.27272727272727,1290.0,550.0,dir_prev5_ret_points > -357 AND vol_rel20 <= 1.16
